temperature,humidity,light_lux,soil_moisture,flower_stage
24.88,60.2,8652.0,51.93,closed
31.17,70.06,9512.0,52.27,closed
31.57,71.34,11529.0,54.9,open
26.01,82.66,13867.0,42.01,ready
27.11,72.73,13328.0,54.67,ready
28.1,70.65,8835.0,40.61,closed
25.24,75.41,12750.0,46.95,ready
26.51,67.94,9226.0,45.91,closed
24.51,71.55,8871.0,30.33,closed
28.2,79.75,8279.0,47.66,closed
24.18,63.8,12152.0,48.29,open
28.96,82.33,9279.0,49.48,closed
31.09,84.31,9775.0,50.92,closed
26.73,66.3,14338.0,52.74,open
25.38,80.48,12267.0,51.07,ready
30.46,67.47,9250.0,37.14,closed
24.59,79.33,13091.0,53.94,ready
31.57,74.51,11726.0,36.11,open
24.5,88.3,14666.0,35.61,ready
25.77,67.86,11281.0,46.07,open
25.14,83.17,8848.0,37.85,closed
30.27,64.01,14421.0,51.66,open
24.23,62.85,8775.0,46.33,closed
25.21,74.72,10625.0,33.71,open
25.87,69.15,14381.0,44.3,open
25.31,87.77,10030.0,48.73,open
27.79,64.23,10290.0,44.97,open
26.89,69.03,10719.0,48.15,open
25.22,66.64,8843.0,37.6,closed
27.71,81.97,8593.0,53.37,closed
28.49,72.81,8542.0,34.1,closed
30.01,87.86,14843.0,39.44,ready
26.53,70.27,8721.0,44.24,closed
29.83,64.29,10099.0,43.14,open
28.96,82.55,8063.0,34.77,closed
29.31,64.33,11300.0,53.35,open
31.9,69.21,10102.0,51.9,open
30.76,62.93,10973.0,52.82,open
28.74,84.05,14902.0,32.81,ready
29.56,74.12,10899.0,34.07,open
24.48,75.6,14664.0,31.45,ready
31.09,81.01,10579.0,39.0,open
25.69,69.8,11326.0,52.43,open
30.86,65.24,12019.0,48.88,open
25.82,87.38,8511.0,34.78,closed
28.36,78.68,11903.0,30.98,open
30.57,87.37,12181.0,36.26,ready
24.68,69.06,9691.0,45.45,closed
28.49,62.81,11959.0,37.87,open
26.74,77.22,9373.0,43.25,closed
24.99,74.56,11812.0,30.5,open
26.74,68.1,10647.0,40.64,open
28.61,88.71,8051.0,30.24,closed
30.5,62.18,9867.0,41.44,closed
25.63,77.12,13381.0,34.85,ready
25.95,89.27,12251.0,43.11,ready
31.07,69.58,13366.0,43.55,open
24.41,61.5,13324.0,38.27,open
27.14,77.05,13978.0,51.52,ready
29.07,68.06,11270.0,45.66,open
31.37,87.96,8656.0,48.74,closed
29.43,73.65,9091.0,40.99,closed
26.06,66.46,12291.0,48.33,open
24.44,61.62,12577.0,54.88,open
26.99,64.01,13971.0,42.86,open
30.03,83.18,12424.0,39.89,ready
28.5,60.98,13114.0,40.03,open
25.99,88.22,12935.0,43.79,ready
26.36,66.74,8376.0,41.7,closed
27.06,81.29,10167.0,50.44,open
31.32,78.49,8566.0,37.99,closed
30.8,83.52,12365.0,42.74,ready
25.7,74.31,11775.0,32.03,open
24.78,85.33,8281.0,41.08,closed
27.96,72.33,10292.0,47.73,open
26.95,66.46,14437.0,34.99,open
28.08,73.01,13410.0,34.79,ready
25.34,64.25,13830.0,34.63,open
29.09,79.87,10603.0,39.24,open
31.14,82.73,8659.0,31.43,closed
31.11,71.83,14406.0,39.22,ready
25.59,60.58,9091.0,35.11,closed
30.64,86.38,10240.0,33.55,open
30.68,82.61,13237.0,49.97,ready
25.67,86.36,12193.0,46.93,ready
28.98,65.14,8491.0,42.49,closed
25.49,65.82,8993.0,49.78,closed
27.44,84.84,14419.0,52.59,ready
27.47,60.6,13053.0,38.73,open
28.11,89.27,12410.0,51.85,ready
26.61,66.23,14158.0,34.52,open
31.34,69.96,12116.0,53.87,open
28.99,69.93,8344.0,36.99,closed
25.37,80.08,12720.0,46.49,ready
30.71,86.2,11299.0,52.63,open
28.79,84.11,13270.0,33.38,ready
30.11,77.73,12157.0,30.25,ready
27.7,79.36,9189.0,48.29,closed
29.38,81.69,9567.0,33.92,closed
26.99,66.32,8461.0,38.14,closed
25.86,67.96,8794.0,52.24,closed
25.95,89.42,12965.0,47.99,ready
30.97,64.08,12639.0,36.32,open
25.35,68.04,9356.0,38.53,closed
31.05,78.42,11746.0,48.34,open
28.12,88.24,12392.0,47.89,ready
30.26,80.57,8116.0,33.51,closed
28.91,89.68,9524.0,54.84,closed
29.62,88.2,10523.0,38.9,open
26.74,68.04,11377.0,43.77,open
26.06,74.83,14680.0,30.24,ready
31.97,68.16,14262.0,50.61,open
30.37,80.62,8120.0,40.06,closed
26.68,67.47,13844.0,45.21,open
26.96,61.32,9902.0,47.51,closed
27.94,62.35,14945.0,42.87,open
31.37,81.11,9973.0,37.73,closed
25.17,62.36,11528.0,30.2,open
30.53,87.94,14225.0,30.43,ready
31.45,61.22,14373.0,50.74,open
29.11,68.05,8054.0,41.1,closed
31.32,76.39,10785.0,54.83,open
30.61,67.43,9370.0,34.89,closed
27.39,66.41,13845.0,54.72,open
31.18,62.69,10313.0,53.92,open
29.21,71.36,9307.0,47.86,closed
31.61,70.02,9262.0,33.99,closed
27.58,81.4,12293.0,44.88,ready
29.02,85.89,11278.0,36.83,open
27.28,71.99,13930.0,49.15,ready
30.45,85.6,11084.0,34.16,open
24.39,61.66,8225.0,31.71,closed
30.75,78.2,11610.0,30.35,open
26.95,60.67,13087.0,39.34,open
30.96,65.48,14127.0,35.92,open
29.02,80.6,14988.0,48.16,ready
29.35,87.55,10734.0,37.98,open
27.72,77.89,13574.0,43.49,ready
27.94,64.93,13534.0,52.1,open
25.36,60.46,11097.0,36.07,open
27.69,61.71,10046.0,39.21,open
27.22,72.21,10023.0,52.25,open
31.53,70.5,10766.0,43.63,open
29.88,79.41,13010.0,40.09,ready
31.89,80.29,13569.0,42.6,ready
24.4,64.08,8182.0,54.78,closed
28.1,75.61,13551.0,46.84,ready
28.16,60.59,13414.0,49.32,open
27.46,85.25,14068.0,36.75,ready
27.57,64.48,11949.0,52.62,open
25.84,79.77,9045.0,33.04,closed
24.54,82.44,8878.0,41.69,closed
27.44,66.3,9288.0,44.67,closed
29.32,78.15,11036.0,34.93,open
28.91,83.11,9215.0,33.99,closed
30.87,62.77,11537.0,39.13,open
26.22,67.3,14120.0,47.57,open
28.63,87.22,14154.0,49.84,ready
30.15,87.98,9551.0,31.56,closed
29.42,63.25,9513.0,52.35,closed
27.77,88.01,11316.0,51.23,open
27.55,60.01,8698.0,39.67,closed
26.19,72.07,8174.0,47.23,closed
28.95,80.31,12492.0,44.89,ready
30.12,80.5,10347.0,32.91,open
24.16,70.76,10711.0,37.85,open
26.97,63.61,14671.0,38.54,open
30.36,79.94,11588.0,34.67,open
27.4,62.19,14661.0,43.06,open
31.79,60.01,11862.0,43.71,open
27.46,65.01,12156.0,51.26,open
30.21,62.85,14120.0,45.11,open
28.75,81.2,8450.0,45.85,closed
28.62,85.07,9240.0,48.68,closed
27.21,68.71,9309.0,53.03,closed
25.56,80.33,10203.0,47.31,open
30.2,83.99,8804.0,54.18,closed
27.96,60.42,9497.0,38.28,closed
30.61,86.71,12714.0,45.28,ready
30.47,72.32,8958.0,43.38,closed
26.07,67.4,12820.0,42.91,open
27.1,73.24,14153.0,31.17,ready
28.85,89.3,9117.0,42.21,closed
27.47,64.84,12934.0,30.08,open
29.83,66.77,13837.0,38.34,open
28.02,72.58,10314.0,45.49,open
31.55,89.59,12874.0,36.65,ready
27.57,67.56,14696.0,45.41,open
25.34,70.51,11206.0,35.91,open
27.21,87.02,8389.0,43.07,closed
25.33,68.34,14924.0,38.11,open
29.38,65.52,9604.0,36.19,closed
27.63,76.95,10848.0,30.44,open
30.55,74.42,14761.0,40.68,ready
24.44,66.34,14731.0,54.28,open
30.21,62.16,14374.0,41.15,open
28.44,70.9,14123.0,42.77,ready
30.36,70.52,8308.0,40.7,closed
26.37,64.06,13481.0,41.49,open
28.39,88.43,14832.0,52.7,ready
30.16,65.91,11146.0,38.4,open
28.51,62.87,8711.0,31.25,closed
27.26,84.89,12501.0,51.42,ready
24.37,80.76,8898.0,54.85,closed
26.19,63.53,11605.0,34.51,open
25.64,67.37,9070.0,39.94,closed
24.34,65.07,10578.0,54.12,open
31.1,77.3,13301.0,44.88,ready
26.76,65.41,8457.0,39.13,closed
25.74,71.87,11501.0,53.37,open
25.99,63.2,9558.0,52.07,closed
25.37,71.68,11005.0,30.85,open
30.61,82.85,14616.0,49.66,ready
30.18,82.15,13350.0,52.9,ready
24.56,76.2,9308.0,43.48,closed
26.31,86.3,10923.0,41.79,open
30.68,75.9,13234.0,49.33,ready
29.57,75.14,12956.0,38.05,ready
30.99,72.11,13285.0,39.07,ready
25.66,78.13,12818.0,50.82,ready
25.39,65.36,8729.0,38.21,closed
31.01,62.68,13179.0,40.66,open
32.0,66.41,12773.0,47.29,open
25.64,72.2,9964.0,35.77,closed
31.46,75.09,14741.0,31.0,ready
31.73,69.8,13053.0,30.41,open
28.8,68.8,13383.0,49.74,open
31.32,71.67,9406.0,33.44,closed
31.52,89.37,11823.0,54.85,open
31.45,80.91,12616.0,48.63,ready
28.33,68.39,9270.0,40.97,closed
31.47,75.15,11712.0,38.62,open
27.28,72.57,14231.0,32.62,ready
29.3,82.31,12334.0,53.65,ready
26.73,81.54,8358.0,53.01,closed
24.15,68.56,11277.0,48.48,open
29.48,72.01,10300.0,31.29,open
31.06,88.16,11118.0,46.17,open
27.87,68.1,9076.0,38.0,closed
28.32,82.69,14903.0,46.21,ready
25.8,76.13,11901.0,54.43,open
25.12,65.92,10607.0,41.98,open
31.19,81.53,10250.0,34.8,open
29.15,66.82,14214.0,31.23,open
29.79,65.96,10711.0,32.8,open
29.47,84.12,8527.0,48.69,closed
26.0,62.87,14634.0,41.8,open
27.94,69.19,12779.0,47.56,open
28.83,88.98,11822.0,32.43,open
24.96,74.47,10724.0,49.75,open
26.24,87.35,8498.0,32.95,closed
26.81,62.52,9229.0,53.85,closed
26.66,75.4,12862.0,44.43,ready
27.4,67.36,13251.0,30.37,open
30.66,70.91,12824.0,36.81,ready
25.65,89.43,10428.0,37.66,open
24.92,89.36,11090.0,31.68,open
24.73,79.77,14498.0,53.43,ready
27.91,74.86,13363.0,52.27,ready
25.3,70.68,9317.0,35.47,closed
30.07,81.1,9590.0,49.46,closed
25.23,60.09,12863.0,39.92,open
25.19,74.89,8453.0,33.72,closed
30.83,84.85,11400.0,54.89,open
24.35,70.23,9248.0,50.85,closed
29.76,84.52,14890.0,41.77,ready
26.41,77.08,13440.0,47.82,ready
27.14,75.59,12042.0,33.53,ready
26.53,67.36,14366.0,47.88,open
28.33,65.68,8009.0,41.53,closed
31.74,83.14,10267.0,50.86,open
28.95,61.46,14736.0,41.58,open
28.77,60.66,13450.0,45.17,open
25.4,83.7,9957.0,47.94,closed
24.82,77.32,10416.0,46.77,open
28.56,72.51,14114.0,50.0,ready
27.31,88.15,10048.0,43.44,open
29.74,64.86,11797.0,42.06,open
26.46,62.79,12910.0,35.15,open
29.42,72.43,9056.0,33.12,closed
27.91,69.11,8502.0,49.94,closed
27.14,64.32,10207.0,49.95,open
26.92,80.09,8305.0,37.3,closed
24.35,76.47,10128.0,41.24,open
26.4,75.24,12462.0,33.85,ready
26.88,73.57,8986.0,54.6,closed
26.57,64.44,8768.0,44.53,closed
25.57,75.25,13180.0,51.81,ready
25.12,66.23,10043.0,38.1,open
31.58,65.97,13013.0,38.52,open
30.54,68.08,14661.0,36.09,open
27.23,62.99,12780.0,32.33,open
26.11,64.16,11628.0,53.36,open
25.96,72.19,11398.0,44.35,open
31.04,76.56,10118.0,35.09,open
24.25,79.89,13132.0,54.04,ready
28.15,61.7,12041.0,46.99,open
24.01,88.52,12867.0,32.25,ready
30.02,60.97,10169.0,40.99,open
28.76,86.43,13138.0,37.2,ready
27.69,77.93,9454.0,35.25,closed
31.6,63.85,14307.0,44.39,open
24.26,85.61,11585.0,53.85,open
31.77,87.98,11874.0,50.48,open
30.73,71.74,8243.0,51.94,closed
26.8,85.08,11805.0,50.82,open
26.79,60.55,14217.0,47.3,open
25.52,85.64,12023.0,35.44,ready
28.41,83.6,13057.0,43.2,ready
31.28,74.18,13413.0,47.9,ready
30.09,85.02,10604.0,41.43,open
29.44,74.94,11505.0,33.38,open
28.93,84.2,8469.0,31.72,closed
24.26,73.12,14135.0,32.87,ready
29.85,81.76,8977.0,53.76,closed
24.7,60.45,11042.0,34.01,open
26.25,67.15,13438.0,35.01,open
25.81,68.55,8530.0,38.49,closed
29.33,87.63,12275.0,38.17,ready
30.99,85.45,12215.0,42.17,ready
28.45,88.75,8769.0,42.36,closed
27.45,72.45,10772.0,54.65,open
24.62,69.3,11390.0,42.88,open
24.86,61.2,9177.0,30.67,closed
30.41,76.99,9836.0,52.16,closed
24.33,61.75,14593.0,36.13,open
28.98,67.21,13309.0,51.44,open
29.57,88.93,13346.0,33.29,ready
26.78,64.15,14375.0,45.15,open
26.68,75.83,14785.0,34.62,ready
29.11,78.85,10965.0,53.63,open
28.74,81.78,12577.0,42.19,ready
28.09,85.56,12773.0,38.56,ready
28.53,66.92,11981.0,49.49,open
28.51,70.9,10298.0,35.99,open
30.07,71.44,9857.0,39.86,closed
31.42,87.18,10535.0,30.43,open
24.64,67.56,8915.0,45.67,closed
31.62,65.97,9292.0,44.72,closed
25.75,73.55,8129.0,38.13,closed
24.14,68.02,14941.0,45.55,open
28.34,65.17,8965.0,30.01,closed
30.24,65.51,14088.0,48.67,open
29.07,82.75,12702.0,33.03,ready
28.61,68.44,8142.0,51.94,closed
26.3,70.7,12315.0,51.54,ready
25.46,61.98,10864.0,47.71,open
28.37,87.97,10050.0,32.45,open
30.37,73.91,11876.0,38.47,open
26.5,70.12,10347.0,34.83,open
27.9,88.98,12164.0,53.2,ready
26.07,84.04,12988.0,39.49,ready
27.26,80.06,13881.0,53.36,ready
29.67,67.88,12606.0,51.02,open
24.06,70.3,12205.0,51.45,ready
31.04,80.72,11278.0,33.67,open
30.91,83.41,14995.0,52.16,ready
28.75,74.2,14780.0,46.59,ready
24.98,74.8,13814.0,48.18,ready
25.94,75.66,14635.0,39.06,ready
26.36,89.54,8745.0,36.57,closed
31.05,81.7,9257.0,31.68,closed
24.13,76.57,10162.0,45.45,open
30.94,77.72,11327.0,44.92,open
27.39,84.7,8889.0,36.73,closed
29.61,82.19,10542.0,31.51,open
26.15,60.52,13256.0,50.86,open
29.28,83.22,14758.0,47.04,ready
30.32,72.26,8802.0,30.16,closed
28.85,79.49,12287.0,37.5,ready
29.34,70.16,11312.0,49.27,open
28.94,77.12,11955.0,34.26,open
30.9,60.48,11247.0,36.09,open
27.13,62.39,11983.0,40.2,open
28.95,84.81,9837.0,37.29,closed
25.2,65.28,10382.0,51.19,open
28.4,78.71,10759.0,47.03,open
31.71,81.71,13576.0,41.52,ready
26.0,78.8,12732.0,43.05,ready
25.44,88.08,11266.0,34.32,open
29.13,86.71,8061.0,42.37,closed
29.07,78.43,12040.0,38.23,ready
24.27,62.68,14671.0,54.21,open
28.49,70.95,13171.0,42.86,ready
27.0,75.18,10582.0,45.96,open
25.0,84.24,13947.0,48.04,ready
28.53,71.28,9044.0,43.64,closed
28.69,66.18,13911.0,49.35,open
29.54,77.88,11986.0,48.39,open
26.38,61.17,14758.0,40.49,open
30.93,64.36,8182.0,47.7,closed
31.53,84.68,8588.0,43.34,closed
29.58,61.51,10575.0,44.14,open
26.76,69.45,8193.0,30.23,closed
25.09,79.28,13851.0,42.65,ready
27.58,76.25,11148.0,40.12,open
25.86,70.29,14924.0,40.77,ready
26.86,82.25,14223.0,49.32,ready
24.2,72.08,10727.0,49.25,open
27.35,65.64,10861.0,38.22,open
24.61,63.07,9136.0,41.92,closed
28.16,67.72,10076.0,30.56,open
31.37,84.01,13263.0,45.69,ready
27.99,77.42,12756.0,33.58,ready
27.67,76.31,14704.0,33.41,ready
31.93,87.44,9631.0,46.99,closed
24.46,62.68,8532.0,36.56,closed
28.83,70.09,9922.0,52.23,closed
28.22,88.0,10147.0,36.38,open
29.25,81.97,8917.0,51.74,closed
30.96,84.44,10844.0,44.17,open
24.95,62.63,13191.0,54.73,open
25.25,64.28,12939.0,48.93,open
28.66,69.76,9439.0,49.3,closed
27.14,72.2,13506.0,31.1,ready
24.94,75.2,11238.0,38.15,open
26.71,67.46,11360.0,37.99,open
24.19,67.93,12346.0,52.6,open
30.3,69.63,13011.0,45.74,open
29.51,82.1,8892.0,46.2,closed
26.9,72.33,14230.0,42.39,ready
29.14,83.11,12239.0,37.81,ready
29.01,64.83,12987.0,51.58,open
30.36,82.07,13450.0,46.02,ready
25.67,75.55,11369.0,48.57,open
27.48,78.13,12445.0,45.57,ready
29.25,69.1,9575.0,48.66,closed
26.6,75.15,12286.0,32.5,ready
28.77,89.05,10010.0,53.58,open
31.16,86.24,14096.0,44.71,ready
27.7,84.08,13676.0,41.73,ready
26.96,87.3,10227.0,53.87,open
30.36,62.93,11190.0,48.08,open
24.88,70.02,10343.0,35.08,open
30.37,60.45,8124.0,39.43,closed
29.23,83.55,10496.0,43.6,open
30.54,76.39,11451.0,46.01,open
26.37,87.04,8128.0,45.45,closed
31.33,88.15,8828.0,51.06,closed
24.17,82.03,14500.0,48.16,ready
29.83,79.02,13307.0,37.12,ready
28.12,68.66,11529.0,37.15,open
30.05,61.92,10037.0,30.03,open
28.01,72.36,9748.0,53.58,closed
25.93,65.81,8441.0,46.97,closed
28.92,64.67,9413.0,44.97,closed
29.64,67.58,12068.0,50.26,open
25.33,87.9,12553.0,35.09,ready
25.67,62.17,10762.0,37.56,open
29.9,89.91,8451.0,33.24,closed
31.58,67.88,11323.0,31.13,open
27.85,66.01,10467.0,35.85,open
24.58,68.92,14436.0,41.38,open
30.96,87.4,12065.0,33.0,ready
27.81,76.31,11045.0,44.46,open
29.73,70.7,10938.0,46.36,open
27.27,77.35,12175.0,47.06,ready
25.98,78.54,12220.0,52.1,ready
26.2,68.25,13357.0,47.13,open
24.65,61.01,14072.0,37.05,open
29.9,73.53,10982.0,51.11,open
30.71,69.4,9890.0,31.13,closed
28.99,80.6,8108.0,30.95,closed
25.02,60.68,8364.0,39.3,closed
26.74,63.49,10159.0,40.58,open
28.36,74.82,10754.0,41.69,open
26.23,64.64,11441.0,46.07,open
26.81,80.44,8725.0,51.61,closed
26.77,61.85,10521.0,54.55,open
31.4,89.44,10607.0,50.53,open
28.94,89.91,12353.0,33.95,ready
30.18,68.32,8959.0,51.87,closed
27.13,61.08,8739.0,54.27,closed
26.09,88.68,10422.0,40.47,open
31.12,89.64,10867.0,53.4,open
31.92,64.73,11906.0,36.26,open
26.17,88.74,9349.0,49.3,closed
27.62,82.86,13305.0,48.21,ready
30.75,69.87,9343.0,35.97,closed
30.88,66.65,13367.0,50.73,open
25.05,71.97,13234.0,32.65,ready
25.84,86.42,11869.0,34.22,open
26.68,64.96,14410.0,35.69,open
27.87,84.46,11669.0,31.87,open
29.55,66.32,11393.0,49.04,open
29.12,61.7,12147.0,34.06,open
29.09,81.08,11577.0,52.24,open
30.47,80.64,9764.0,45.15,closed
27.44,62.73,12500.0,42.68,open
31.49,86.54,8155.0,54.1,closed
27.35,79.27,10520.0,45.65,open
29.65,69.35,9498.0,46.4,closed
25.21,81.22,10810.0,38.99,open
26.93,78.11,12665.0,40.27,ready
27.33,82.6,9635.0,47.74,closed
29.92,83.67,12632.0,33.46,ready
25.51,79.25,9520.0,51.74,closed
29.37,81.19,12541.0,34.26,ready
26.82,89.95,8314.0,46.25,closed
24.01,82.14,8788.0,36.74,closed
30.71,72.28,12711.0,44.53,ready
30.54,77.77,12224.0,39.31,ready
26.12,72.0,8129.0,30.15,closed
29.67,71.47,8162.0,45.86,closed
29.01,78.2,13413.0,41.01,ready
28.59,61.55,10021.0,37.68,open
27.34,77.18,13692.0,37.04,ready
31.56,74.58,14611.0,46.94,ready
28.54,88.55,11877.0,50.33,open
24.05,87.87,11669.0,39.64,open
25.39,88.77,9564.0,35.83,closed
28.37,77.64,11522.0,43.05,open
25.35,66.02,11824.0,33.65,open
27.67,88.04,11725.0,53.85,open
27.9,79.25,14510.0,43.08,ready
31.61,83.01,12716.0,44.97,ready
28.97,79.13,10501.0,39.44,open
30.63,75.07,12082.0,32.3,ready
25.99,60.72,8156.0,36.51,closed
24.77,63.95,9371.0,53.08,closed
30.46,81.03,11445.0,30.21,open
27.85,68.77,10595.0,42.4,open
30.9,60.12,10597.0,35.9,open
28.7,63.91,10300.0,33.33,open
26.41,82.99,10783.0,40.46,open
30.62,88.51,11111.0,49.02,open
28.18,76.12,12274.0,39.4,ready
25.25,67.75,10129.0,52.69,open
31.02,68.41,11655.0,32.38,open
31.9,80.07,12477.0,39.36,ready
26.18,73.79,13945.0,54.12,ready
25.49,85.58,13784.0,39.77,ready
25.35,62.85,11612.0,32.62,open
26.12,82.86,13581.0,30.39,ready
31.36,70.84,11544.0,36.83,open
28.74,68.09,11987.0,50.64,open
30.76,73.2,10104.0,41.59,open
29.36,82.62,12274.0,42.74,ready
29.96,74.93,14552.0,54.95,ready
26.16,76.09,14138.0,54.56,ready
28.83,88.41,11666.0,49.78,open
31.37,85.17,11579.0,37.72,open
30.44,74.26,9299.0,41.33,closed
31.83,74.05,9396.0,38.97,closed
25.7,79.06,10329.0,41.71,open
24.8,69.1,9671.0,40.9,closed
31.83,77.42,8244.0,30.69,closed
27.35,69.4,14031.0,41.19,open
27.48,73.33,13764.0,48.78,ready
31.71,79.52,9682.0,41.7,closed
26.38,78.95,13576.0,32.06,ready
30.43,84.86,8650.0,48.64,closed
26.94,66.99,11425.0,49.36,open
31.94,61.99,12789.0,42.74,open
30.89,84.39,11676.0,51.86,open
28.85,84.48,14596.0,41.29,ready
25.9,78.11,14582.0,30.77,ready
24.25,73.47,14805.0,41.65,ready
31.32,60.27,10848.0,50.79,open
29.05,77.93,9832.0,52.32,closed
26.9,73.66,11490.0,51.7,open
29.29,75.62,11035.0,39.45,open
31.6,70.7,13734.0,31.75,ready
29.27,88.43,14155.0,37.8,ready
24.55,88.0,8863.0,35.23,closed
29.05,77.29,12896.0,53.1,ready
30.28,75.83,9065.0,52.03,closed
31.12,68.23,8519.0,53.48,closed
25.4,64.83,8235.0,35.5,closed
28.74,82.97,14941.0,41.55,ready
30.54,74.67,11738.0,50.86,open
31.78,77.6,11807.0,51.2,open
24.97,79.63,13553.0,35.0,ready
28.53,88.09,12602.0,39.53,ready
28.37,77.07,13677.0,42.62,ready
28.45,82.77,10085.0,49.72,open
29.28,64.76,10081.0,33.2,open
24.07,74.84,14363.0,37.83,ready
30.9,86.44,10007.0,48.61,open
28.83,88.27,14177.0,34.25,ready
25.53,82.87,11898.0,37.29,open
24.99,64.46,8538.0,33.26,closed
25.31,87.71,12438.0,35.43,ready
26.45,60.17,9805.0,43.58,closed
28.15,69.27,10825.0,49.0,open
31.58,72.61,12370.0,40.75,ready
26.7,65.8,10196.0,35.86,open
27.17,88.46,13462.0,53.79,ready
29.7,88.87,8966.0,54.93,closed
24.88,61.65,10939.0,45.1,open
27.46,69.59,12854.0,38.69,open
26.2,62.36,13256.0,50.38,open
30.13,64.02,10933.0,42.88,open
26.58,86.87,12385.0,40.47,ready
30.39,60.54,10830.0,35.53,open
28.76,82.19,14262.0,46.67,ready
25.43,89.87,12604.0,39.35,ready
29.5,83.61,10977.0,53.32,open
31.85,66.39,13358.0,41.99,open
26.84,83.25,9062.0,33.77,closed
24.94,84.0,11535.0,34.24,open
30.56,70.57,9882.0,31.91,closed
24.28,68.6,13818.0,48.88,open
29.29,83.45,8547.0,31.42,closed
27.38,73.62,10361.0,35.65,open
25.73,83.34,12682.0,54.33,ready
27.3,77.73,9188.0,44.02,closed
29.37,73.94,14726.0,46.97,ready
25.6,65.05,10189.0,38.62,open
31.65,69.29,12155.0,30.66,open
30.4,66.85,11629.0,51.77,open
29.44,61.89,10910.0,37.44,open
26.2,77.31,11024.0,42.74,open
27.26,71.94,9195.0,35.07,closed
26.84,76.98,14856.0,48.18,ready
24.89,64.07,13548.0,48.1,open
24.0,68.07,8273.0,52.58,closed
26.26,74.71,14118.0,51.8,ready
31.49,88.79,13984.0,41.72,ready
31.74,76.02,12165.0,34.25,ready
24.25,66.95,9661.0,49.35,closed
29.22,76.98,8388.0,47.19,closed
27.23,85.14,10990.0,49.35,open
24.36,76.75,11687.0,35.91,open
31.16,69.11,14610.0,48.04,open
31.5,72.54,12261.0,42.79,ready
25.57,80.12,9660.0,34.72,closed
26.24,80.87,8967.0,32.2,closed
30.04,86.01,11443.0,47.11,open
24.09,70.25,12761.0,43.66,ready
28.35,61.93,9940.0,46.07,closed
26.26,78.65,10219.0,33.42,open
27.09,62.6,10992.0,37.24,open
26.78,78.12,13718.0,32.47,ready
29.39,67.54,10327.0,45.14,open
25.05,72.2,9265.0,52.59,closed
28.36,87.32,11951.0,31.94,open
26.77,84.88,13155.0,50.32,ready
29.07,68.56,8660.0,35.42,closed
25.64,71.61,12664.0,36.55,ready
28.95,85.12,8691.0,47.09,closed
26.18,81.98,9344.0,30.78,closed
26.48,64.7,12286.0,53.09,open
28.92,66.12,12771.0,46.72,open
29.8,71.64,8760.0,46.61,closed
28.44,61.13,13838.0,34.67,open
26.75,76.69,13378.0,48.73,ready
27.07,80.23,14140.0,46.02,ready
29.08,87.91,13114.0,38.56,ready
31.42,73.49,10805.0,50.57,open
27.42,67.87,13046.0,43.98,open
29.27,81.88,12666.0,42.36,ready
29.64,63.02,12513.0,46.85,open
30.66,64.39,11313.0,41.0,open
31.19,76.62,11922.0,52.51,open
29.56,75.83,9528.0,39.88,closed
31.71,61.15,12761.0,38.14,open
30.27,61.96,13918.0,44.26,open
31.73,61.48,8816.0,53.02,closed
29.15,88.0,13457.0,42.56,ready
31.47,70.27,10039.0,33.53,open
29.73,68.68,9059.0,47.49,closed
29.81,88.74,12408.0,46.67,ready
24.17,83.87,9132.0,39.32,closed
31.93,80.7,14954.0,54.39,ready
24.48,67.69,10601.0,36.05,open
31.05,74.06,9859.0,42.71,closed
27.77,75.97,13300.0,36.73,ready
26.84,86.63,13600.0,52.36,ready
31.9,85.66,8213.0,52.55,closed
29.86,82.0,10523.0,47.54,open
26.09,74.87,8593.0,53.04,closed
25.9,77.36,11111.0,39.47,open
31.16,75.73,11562.0,52.86,open
29.1,86.8,14985.0,39.55,ready
24.4,73.67,12760.0,31.95,ready
27.42,61.05,11718.0,34.4,open
26.31,64.59,8322.0,32.69,closed
30.35,60.39,9753.0,30.44,closed
26.96,84.62,12303.0,50.14,ready
27.86,69.87,8519.0,50.72,closed
25.12,83.24,13722.0,37.52,ready
26.81,63.26,14605.0,36.18,open
25.63,62.57,13227.0,40.21,open
31.34,75.1,14487.0,44.32,ready
27.02,73.67,9366.0,40.7,closed
31.53,80.32,14972.0,49.22,ready
31.2,62.36,13857.0,32.33,open
28.57,75.02,11191.0,53.25,open
26.65,68.51,10047.0,35.8,open
25.05,77.46,13103.0,39.76,ready
24.46,60.57,14574.0,43.14,open
30.34,61.13,11911.0,54.29,open
29.48,69.31,13574.0,46.57,open
24.84,79.62,12392.0,49.86,ready
29.74,83.49,12188.0,41.01,ready
28.07,65.73,10987.0,40.82,open
29.28,72.15,14689.0,31.27,ready
30.16,74.03,14119.0,52.51,ready
30.59,70.72,11418.0,33.15,open
27.28,74.28,10441.0,35.88,open
25.11,89.97,9048.0,43.19,closed
27.35,86.46,11893.0,39.34,open
30.57,82.27,10220.0,46.79,open
29.41,88.85,13105.0,44.9,ready
27.74,68.26,12516.0,42.2,open
24.5,66.34,14233.0,41.11,open
30.22,71.64,11970.0,54.73,open
24.81,74.87,10340.0,32.25,open
24.54,64.88,11507.0,34.42,open
25.59,70.6,10135.0,42.69,open
31.92,86.67,9325.0,31.94,closed
26.34,71.49,10463.0,48.51,open
30.63,64.94,9431.0,52.4,closed
24.56,66.0,13665.0,31.79,open
